Sample in Buffer,Sample in Window,TRIGGER,dbg_pfwd_wr[15:0],dbg_pfwd_drop[15:0],dbg_stack_txen,dbg_gmii_rx_dv,dbg_gmii_rxd[7:0],dbg_arp_rx_done,dbg_arp_rx_type,dbg_udp_rec_done,dbg_icmp_rec_done,dbg_rec_byte_num[15:0],dbg_udp_src_port[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
404,404,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
405,405,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
406,406,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
407,407,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
408,408,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
409,409,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
410,410,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
411,411,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
412,412,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
413,413,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
414,414,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
415,415,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
416,416,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
417,417,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
418,418,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
419,419,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
420,420,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
421,421,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
422,422,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
423,423,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
424,424,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
425,425,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
426,426,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
427,427,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
428,428,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
429,429,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
430,430,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
431,431,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
432,432,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
433,433,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
434,434,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
435,435,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
436,436,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
437,437,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
438,438,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
439,439,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
440,440,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
441,441,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
442,442,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
443,443,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
444,444,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
445,445,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
446,446,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
447,447,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
448,448,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
449,449,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
450,450,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
451,451,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
452,452,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
453,453,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
454,454,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
455,455,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
456,456,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
457,457,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
458,458,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
459,459,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
460,460,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
461,461,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
462,462,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
463,463,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
464,464,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
465,465,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
466,466,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
467,467,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
468,468,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
469,469,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
470,470,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
471,471,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
472,472,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
473,473,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
474,474,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
475,475,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
476,476,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
477,477,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
478,478,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
479,479,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
480,480,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
481,481,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
482,482,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
483,483,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
484,484,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
485,485,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
486,486,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
487,487,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
488,488,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
489,489,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
490,490,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
491,491,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
492,492,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
493,493,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
494,494,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
495,495,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
496,496,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
497,497,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
498,498,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
499,499,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
500,500,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
501,501,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
502,502,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
503,503,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
504,504,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
505,505,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
506,506,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
507,507,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
508,508,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
509,509,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
510,510,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
511,511,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
512,512,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
513,513,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
514,514,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
515,515,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
516,516,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
517,517,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
518,518,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
519,519,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
520,520,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
521,521,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
522,522,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
523,523,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
524,524,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
525,525,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
526,526,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
527,527,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
528,528,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
529,529,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
530,530,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
531,531,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
532,532,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
533,533,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
534,534,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
535,535,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
536,536,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
537,537,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
538,538,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
539,539,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
540,540,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
541,541,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
542,542,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
543,543,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
544,544,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
545,545,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
546,546,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
547,547,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
548,548,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
549,549,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
550,550,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
551,551,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
552,552,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
553,553,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
554,554,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
555,555,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
556,556,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
557,557,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
558,558,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
559,559,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
560,560,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
561,561,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
562,562,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
563,563,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
564,564,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
565,565,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
566,566,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
567,567,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
568,568,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
569,569,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
570,570,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
571,571,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
572,572,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
573,573,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
574,574,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
575,575,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
576,576,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
577,577,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
578,578,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
579,579,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
580,580,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
581,581,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
582,582,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
583,583,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
584,584,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
585,585,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
586,586,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
587,587,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
588,588,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
589,589,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
590,590,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
591,591,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
592,592,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
593,593,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
594,594,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
595,595,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
596,596,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
597,597,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
598,598,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
599,599,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
600,600,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
601,601,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
602,602,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
603,603,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
604,604,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
605,605,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
606,606,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
607,607,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
608,608,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
609,609,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
610,610,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
611,611,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
612,612,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
613,613,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
614,614,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
615,615,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
616,616,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
617,617,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
618,618,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
619,619,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
620,620,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
621,621,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
622,622,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
623,623,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
624,624,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
625,625,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
626,626,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
627,627,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
628,628,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
629,629,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
630,630,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
631,631,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
632,632,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
633,633,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
634,634,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
635,635,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
636,636,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
637,637,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
638,638,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
639,639,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
640,640,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
641,641,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
642,642,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
643,643,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
644,644,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
645,645,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
646,646,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
647,647,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
648,648,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
649,649,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
650,650,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
651,651,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
652,652,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
653,653,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
654,654,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
655,655,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
656,656,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
657,657,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
658,658,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
659,659,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
660,660,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
661,661,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
662,662,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
663,663,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
664,664,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
665,665,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
666,666,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
667,667,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
668,668,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
669,669,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
670,670,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
671,671,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
672,672,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
673,673,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
674,674,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
675,675,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
676,676,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
677,677,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
678,678,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
679,679,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
680,680,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
681,681,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
682,682,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
683,683,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
684,684,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
685,685,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
686,686,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
687,687,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
688,688,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
689,689,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
690,690,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
691,691,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
692,692,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
693,693,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
694,694,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
695,695,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
696,696,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
697,697,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
698,698,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
699,699,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
700,700,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
701,701,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
702,702,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
703,703,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
704,704,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
705,705,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
706,706,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
707,707,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
708,708,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
709,709,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
710,710,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
711,711,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
712,712,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
713,713,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
714,714,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
715,715,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
716,716,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
717,717,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
718,718,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
719,719,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
720,720,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
721,721,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
722,722,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
723,723,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
724,724,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
725,725,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
726,726,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
727,727,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
728,728,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
729,729,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
730,730,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
731,731,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
732,732,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
733,733,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
734,734,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
735,735,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
736,736,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
737,737,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
738,738,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
739,739,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
740,740,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
741,741,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
742,742,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
743,743,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
744,744,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
745,745,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
746,746,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
747,747,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
748,748,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
749,749,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
750,750,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
751,751,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
752,752,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
753,753,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
754,754,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
755,755,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
756,756,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
757,757,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
758,758,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
759,759,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
760,760,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
761,761,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
762,762,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
763,763,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
764,764,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
765,765,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
766,766,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
767,767,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
768,768,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
769,769,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
770,770,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
771,771,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
772,772,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
773,773,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
774,774,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
775,775,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
776,776,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
777,777,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
778,778,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
779,779,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
780,780,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
781,781,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
782,782,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
783,783,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
784,784,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
785,785,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
786,786,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
787,787,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
788,788,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
789,789,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
790,790,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
791,791,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
